principal_component_1,principal_component_2
-0.02548478770508944,-1.289300737857419
-1.157339066711423,0.02890175707156721
-2.1862030597935003,0.9448501761266268
-1.2860951314254485,0.7038586824829278
3.7632724069805326,1.3904738761644697
0.8902371797883251,0.07230280097425884
2.259906562906834,1.2564181229103717
-1.2003729263521021,-1.7434416687362304
-0.4251822638662882,-0.6349668545872491
-0.19592279260240644,-1.8095168613379098
-0.06988021651395421,-1.413253828412248
-0.5577204373080886,-1.4922824155140855
1.0644496056858297,0.32871955593998536
-0.12688079401576505,-0.5187972901978026
-1.3523843544791425,-0.8303653792328809
2.2015576342098653,0.33869111035464705
-1.7374172668540484,0.9212715808730828
-2.230438208224311,-1.6248320775759066
-1.1435626306534128,0.03098831498281833
-1.6803543274130377,-0.6815197205337297
2.625905553808431,1.6915896835006154
0.3839347410233909,0.25993042153466184
2.0114138674785043,-0.36972827009527875
0.294376623479136,0.10535229393261716
-0.8910440322681344,1.4365665044436946
-0.4799405751371716,-0.19507531059079145
-1.4060630597454726,0.6924688680304606
-1.1935113049107735,0.9868437610653884
-2.183807888821531,-0.6338145071988724
0.017134919086886052,0.40549498230333025
-0.7397326308187534,-1.8278733660705473
0.4702145258450182,-0.08207881036803272
-0.5781179925743857,0.21500679245214224
-1.257573992796574,1.5419021598485982
0.43159567005981525,-1.444600064357424
2.9575032690022383,-0.9080594807252987
-0.5215500258167545,-0.823152975306062
-1.897365927772325,-0.49163048898999673
-0.6869604218539577,0.5128944069860547
1.7983028696279129,-0.8000753049565561
-2.3727173737500697,-1.649362141455282
2.1166180651964948,-1.47918971168568
-1.4303260850929378,1.3507126800719194
1.5976923460011536,0.7135007511820327
-2.096857726755375,-1.2110890194445623
1.2641969649880627,-0.5722465448837216
0.8576536325109251,-0.017152072206656446
1.1915463493692235,1.7496471970017782
-1.80518822852875,-1.1671044753860793
-1.7604418180460197,-0.6535394937265483
-1.3669073810637389,1.1555467148090666
-1.3386316473351814,-0.4707763484249583
-1.2545917216365179,-1.2983595911956782
-0.1191974684901945,-0.051477136661657236
1.463131106377054,-0.0393757425682664
3.1983310203290864,-1.1209081182842486
-1.6753491535727223,-0.34444146105351625
-2.231370083814346,-1.6615772430064177
2.13688662758491,-0.9371030559777077
-0.7280619202502518,0.4749023699325341
-1.6620279013399244,1.71841048062637
1.3842135273546639,-1.3088672648246753
-1.3357854684707997,1.2827180709517014
-0.4665751832288084,0.2641462424894006
-1.4508318017307262,1.263796055019482
-1.2226415930265775,0.25382942906286965
-0.05865294908269675,-0.38925393132869035
1.8613039895727759,0.7536965601215462
-1.4714600871956456,-0.8533462633864662
-0.7939454784735992,1.0205483435774811
1.3381016838032722,1.7999698747071222
-0.635438433207119,-4.892762829298187
-1.1671906905557174,1.4872632706650983
-1.1823838178880877,-0.2746269306715051
-1.8893834272943968,0.24248534172590733
1.0186392754084483,1.1583550421407012
2.7528715322612363,-0.7916096477290285
1.9661950748886452,-0.9481692471441526
-0.7112642597899316,-0.0995206777555766
0.7347601276911865,-1.3547654398527502
1.6828414532177691,0.18555987253909156
0.4432509038882646,0.4180733761991904
3.9023132421296105,0.9345795877400349
-1.6045020798023253,-0.7189714927307919
-0.21165293581990716,2.162123021513461
-0.7914180276578006,1.7040849053292144
-1.1782489308423156,-0.9696556189841367
-0.9227774524393965,-0.173037931592501
1.859157976847952,-1.2790758703116705
-0.6575781184681991,-0.9310179342753516
1.6234978020527941,-0.844460498690446
-1.3363229195741921,-0.5660095927119191
-1.074401633704158,-0.1708304763223331
1.3647546385461542,1.476156072704347
-0.6604888471122199,0.6238417483632599
-2.061717706100684,-0.4108699493787018
3.4858851125783126,-1.1477830871222239
-0.625450745819977,-1.0580904116976604
0.5264351508361905,0.4994502532750038
-1.0155969728786591,1.4213281862333456
1.3570813337798662,0.3090263966768929
-0.2340993441286002,-0.7967790636018934
-1.1879282037899732,0.977733736182899
0.6477061294862689,-0.7584554736741779
-0.9402855191156926,0.717961585422658
-0.3597988418442446,0.4422824678407573
0.32530239959909096,-1.349551069888328
2.175098801920819,0.3873215755104059
-1.3184669419697836,1.3942266115663378
-1.3003627965170186,-0.6465301074481605
1.9519919498130944,-0.8524254058190236
-1.125002463132393,0.257769303672843
-0.6846118613757318,-0.3219611510722412
0.47234751156111976,-0.5236928579428228
-1.440711163536822,0.7099637985884764
-1.5031610520800809,1.2096446023306742
0.3770714931642672,-1.1509651602885758
-1.7317324781859276,0.7207417362475943
-0.1493207074335662,-5.636120482281841
3.0046932925918832,0.257316511675611
0.4600090403409579,-1.046130643234554
-1.4359300376150583,0.42362645724915715
2.4053973134734012,1.8933129462370433
0.47100888533473195,-1.0155191660512095
-1.8082656358015627,-0.7068150477853139
3.1421880554274875,0.11808130735670958
1.0694084312228758,-1.546985177601618
2.176444466823367,1.643612700655024
0.8970877549641469,-0.29485967569398064
-1.2555028050606596,0.627367639799464
-1.3849919748343422,1.3718238247407806
4.418403713035795,0.8494528994393079
-0.3199630382493228,0.047904165389526965
0.16859711161765303,-1.0359846676831577
-1.2841815149205924,0.5599885986895881
1.0979117005798749,-0.6997780605706384
-0.627786159391431,-0.3473493112062075
-2.0396754577076615,-0.5713057322392925
-2.153576940056825,-1.8255365626308908
-1.0367489492857345,1.2017539019384593
-0.24813771128024795,-0.8673400933733298
-0.7587923067625718,0.10548092388957564
-1.1872499344910779,0.7763403574305211
-1.2296952724966028,-1.7267910466109182
-1.6183404623691022,-0.6332487087361255
2.591167323027799,-0.1267384323403083
-0.9538842982492312,-0.2297068658948245
1.2960020399258276,0.3831302960555154
-1.4117370115573278,0.34725857360985535
1.9787287943227343,-0.8716374424569797
-1.3006744491913358,1.2043195276235685
-0.47311325074821475,0.29499974053561095
-1.7994966436517468,-0.9772298883520919
-1.679892042561069,-0.7971568128228977
0.22162019167883834,-0.6734284151771727
1.1252260207926519,-0.504411262592666
1.1641431807892098,1.1498369837443514
1.679949581264726,1.712124740633041
0.27881798978006994,-0.28977523290252793
-1.4029375954857752,1.121251628953744
-0.3597988418442446,0.4422824678407573
0.09518390733798418,-0.9499029116721113
-0.16668211621234516,0.1633132720564363
-1.6053622769303018,-0.034473434641711764
-1.2611251538579336,0.5521565659716907
1.4159193687315268,-0.9472909902177115
-0.5440583605821051,-1.5608903061072787
1.9562778504214924,-0.01757549340727732
0.10537802785359227,-0.7072825991137817
0.07350187282244763,2.0171297316545127
-1.0044366955699688,0.1037595198614599
2.9365174645302385,1.0489918791309918
-2.113474504909243,-0.04968004712075896
-1.8483677887864327,-0.6143894690153432
1.8749797556066325,-1.1862885984180085
-1.2882055116991804,1.5349357288269372
-1.073192680460819,1.305290395593435
0.9826797514576646,1.3224591965070887
0.7877223705537566,-0.32943391282373236
-1.6438889955395573,-1.1768969526443758
0.07523284911040727,-1.1041014293466889
-0.9473364092512072,0.683074996371533
-0.9651145052899516,1.4688114600416542
-1.4684860771137604,1.348238515260932
2.3476120517284067,-0.2548240905176875
-0.4555229386189221,0.6419045578374382
2.3240113527887396,-1.227434688355257
0.5539535825191793,-0.43771917245877956
-0.18952298859095976,2.359358849134901
-1.652396549433128,0.8885942288605417
-2.579944715985442,-0.9228070264716279
2.54317860052103,2.1666433221837926
1.7329966191890416,0.7995439186642039
-1.1504984760069443,-0.8080485245908952
-1.7977032853026769,-1.2624156178827968
-1.6035387913664372,-0.21875724154823903
-0.27433015274052164,0.9687716855472592
-1.7270712312477245,-1.6464643908572065
0.18494426645458437,-0.8410603204928936
0.0491010488700097,-0.06692888775684647
-1.2226194265266614,0.5176423045574299
-1.4915937303188713,-0.7816955700315643
0.7236382461978087,-0.841443120296007
-0.366970947593691,-1.121532262000721
1.4577992164757736,-0.4835378816672231
-1.5942401337276164,0.8645303689497912
-1.4297253702928856,1.3178614631468715
-1.813704140432115,-2.482670367934726
-1.2603388718479405,1.4317340175782864
-1.4941188041616618,1.2854924430953507
-0.5040167773866452,2.2509677064691616
0.6492181289953719,-1.2196932846025312
-0.5568382121259402,0.408664910953346
-1.5339106747455837,1.2982275130790877
-0.2483989773015178,-1.3842668159836344
3.6265718014884274,0.5340759776243234
-1.254472195397548,0.4067215591827723
2.810293445515993,-0.02650913082885338
3.4413421304484815,-4.857354664114824
1.6352992484481854,1.6937064480581463
-0.26631300195271046,1.9513815266681427
1.5584083890194405,0.07752920544670518
-0.0892593818840586,-1.5256827108297806
-0.7732466485813344,0.6386757316059658
1.5829781370463936,-1.0151125303636697
-1.5332618709408514,-0.7633834390674155
1.7492506862397978,0.2511269773778817
-1.8487848400317242,-0.178883356858656
-0.6731885173027178,0.7970718217749223
0.4233207594007786,-1.1649753461497978
2.0386801784014854,1.1234709849700928
1.3121671656970006,0.12643964692378934
1.4528679665004118,0.6640015752898675
0.5047654429740925,0.2978705817654127
-1.722439042031842,0.24734556395216825
-0.09217583556550107,-0.9176557986191843
1.8806711002742642,0.2919525847487927
1.239336685694004,-1.4974541981132923
-0.9976311116043598,-2.0613380274402973
3.2402032064242454,-0.6093354653003923
-0.025934954547990247,-0.1751946728383266
-1.9303097823917779,0.34229385647962474
-1.1872499344910779,0.7763403574305211
-0.9611634433522974,-0.7316304306710475
-0.12128838512151849,-0.10602362986826219
1.854663738266628,-0.44572268856776753
-1.2656068382613497,0.6968431016645575
2.2552556060687325,-0.27813168422312085
0.0819638126113281,0.32587423512741187
-1.2644697550166701,1.2335542176848076
-1.315791659437734,-0.09334845185933766
-0.6867234501325125,0.4024313524332568
1.3433499819224282,-0.3579106803027806
-1.6598729572753887,-0.1913939737264672
-1.4810044955859192,-0.052920005643991186
0.0031397967196777343,1.100549565347139
-1.3943981279594202,1.6588305693140146
0.8271084881881026,-0.8761899016237817
-1.2344520443362834,0.19478660950253193
-1.803399811118651,-0.3615932984796951
-1.5994371530439584,1.465367562662848
-0.15574827414395234,-0.25630682881034983
-2.183807888821531,-0.6338145071988724
-1.238080954532762,1.0184747704465793
-1.6777172017330189,0.548821317063097
0.05997162216768609,0.06335404769281439
0.41034562089173143,-0.8841100367529205
-0.8820867671034359,-1.3560610079886197
0.3560585687689802,-1.0385417906206305
2.9267299726269287,0.9141521244974107
-0.496783599028106,0.5812982806524075
1.317312436876664,2.0390504294989293
0.2607742192316496,-1.073518462771275
0.29543955155459095,-0.35566378960382716
1.6664307099526405,1.899375667289963
-1.443671490706644,-0.3346613718757476
-1.6631220562786735,1.4369757800371141
-1.530145318205545,1.5829300096587229
-1.6054119864580219,1.1493724490233947
-1.7070278348518646,-1.2839969628227752
1.4348149409617736,-0.010166560745445474
-1.5085060323329782,-0.0922012050828766
-0.1222932635148534,0.14089993289477515
-0.8196646403193776,-2.0398544285106173
-1.458585172541158,-0.8006423430588109
-1.3099524143574526,0.44800272710845634
-0.9039681447361673,-0.55702064439377
-1.2901548284381155,0.5571885436202538
-0.9592663582656561,-1.012216715449305
-1.4422638725190713,1.212067489564451
0.020320824249556488,0.38598089067022123
1.5752656180912497,-1.2037978029498877
-0.71861557756379,1.3147839374527757
0.7015169975320188,-0.8624714181636068
1.7918542708103737,-1.6377139577765805
-0.8795590336525757,0.8534700765215993
4.073663355511784,2.502466177746515
3.2816470494737153,1.2035209738528194
-0.7788534040061702,-0.4439443421296634
-1.1375418835027755,0.4130867188633961
-1.357199400557021,1.215627621704253
-1.6213009624665962,1.26293754026941
3.1105702940560276,0.7754133612452316
3.6095058828331057,-1.9172517353498206
-1.9687684323180763,-2.204509385741683
4.191772453303436,1.6324767702570575
1.841732606050133,1.3304611608164403
-1.8016806767612596,1.8514626092297792
0.3169627069638023,-0.2806411246125956
4.701974689322213,0.02884940719112135
-0.5261489155580983,1.4700961533383705
-0.06683774523685146,-0.9453181878529987
0.6864812695362484,-0.717935663722175
-1.2518593571483732,0.2752315833259794
-0.7480879662955009,-0.961902241234727
0.19237942272560962,-0.4539683139308315
-0.27239839493746854,-1.5094979605772103
-1.1621526509221924,0.31486756961896567
-1.8474687534527094,1.6627828818165415
-1.4371430861991656,1.6679855012117237
-0.4793490916911134,-1.608158813222083
-0.6004646827628434,-0.7238580941072186
-1.3943981279594202,1.6588305693140146
-0.7289662316952495,1.294035881334024
-0.5690985888701384,0.17759091662166787
-0.8769863975996793,0.2815090308246213
3.103905738776372,0.07253998996897036
-1.4308258238596188,0.7664691404466513
-0.25946958734043946,-1.2636843409538407
0.20781602963307266,-1.174043475483664
0.21117667241331844,-0.1615976918233177
-1.1298169366035569,0.28527353716917314
-0.7153049771662867,0.02638488582545634
0.3223835665033254,0.25854158449072295
-1.9765987236533586,-0.7525530988690067
3.9209022076444118,0.07173800815666763
-0.30116661228892716,1.2660873110324264
-0.5165612686734036,-1.267504784896735
1.3859360300932102,1.2923907987304073
0.8195339266143069,-0.4343669351076521
1.3353706032997696,-1.1068575173886566
-0.6763758202489628,-0.8129801979502852
2.591167323027799,-0.1267384323403083
-1.1672246870752616,0.5946961452465508
1.478627125346818,0.35320191822778657
3.3887890113211787,-0.5635612794208275
-1.2545902319254707,0.26030263475884396
-0.7591523125427735,-1.9251676004630647
-0.0638214845195379,0.07021274404384217
0.6416612972638601,0.19298493218648718
-1.2148958004823294,0.9259396569162116
0.6424804166194917,0.8400131986491027
-1.739366072401165,0.24297787767780224
-1.5985369569940064,1.6854478699147524
0.3883904060943688,-1.1637708736819548
-1.6380886142428883,-0.21842722218829366
-0.3316002638344795,0.47540618136761337
-0.1602242981003694,0.0478163465968834
-0.6436861629299974,0.6248468028853211
-1.0843272680836185,0.39533840446788293
-1.110206299912472,0.3431779281639393
-0.3995980702216094,0.6422407962036559
-0.8238450912340369,0.48173673833167896
1.3447498886924767,-0.4268751020293382
1.3805805817857044,-0.09832128611533314
0.3839347410233909,0.25993042153466184
-0.013738676513128156,0.19398806082891237
-1.6144399261326021,0.3596024732487898
-0.23667454385541656,-0.40151850921542853
1.797652235954685,-1.2868651047818354
-0.7150196682436701,0.5249818612851652
2.7817074561293804,-0.6890407296138242
0.18515756206050313,-0.5247305620677192
1.4370067193228215,-1.182142510005744
-0.008600670102779429,-0.6599633547923618
-0.7980697993041953,0.6019476374988673
1.4352904369278079,-0.3110924431977834
0.5490363847907342,-1.7286005038915697
1.0870972886819241,-1.4124451643600675
-1.759433576719558,-1.6860584682957458
-0.848840922483862,-0.5699573712379423
-0.5300287042269923,2.3969588274224725
0.688576825995971,0.8871596576010711
-0.7480879662955009,-0.961902241234727
1.2471545718225752,-0.6751361786096122
0.2904720727158851,0.26422134001378517
1.5148426839106386,1.6750478488779523
-0.44844070873116515,2.446892819289396
0.11388382431145753,-0.9030479873605377
-0.38036530761078446,1.0776266473265914
0.16312255704168285,0.5456867025893374
-0.5340404878525805,-0.7909808463591103
3.2185908411794504,-0.5483648298549201
-0.47867812007652033,-1.6541390520488073
2.513915322946561,0.5696127225015929
-1.5733322853867784,-0.984492927695431
-1.4817093316685543,1.7734027808230826
1.14011678504788,-0.3837364470468423
3.7181298804447502,-1.429324213235301
-1.795168383449215,-0.6194049273508172
2.4516606802583807,1.6819849273627356
-0.06867439601598538,2.275509377927604
3.289650516562253,-0.6598625794464018
-1.316863132513496,1.5377576891848765
-1.3235750627336238,1.406437601530439
1.7787913208196184,-0.5694012830280459
0.2640082625648292,1.1704552865468996
2.0052824424219438,-0.019210610051689503
-1.0419086951427634,-1.2106037422572649
-0.4743085531267539,0.4187684248960929
0.7050298372972154,-0.329926652387345
-0.2957277004652207,0.051759107154334336
-0.8722160130098028,-1.213859993786427
-1.3732594400693072,1.1652074877753795
-0.5223738638850044,-1.3151694908423042
-0.8966298724782066,-0.10440915427368122
2.0867678157431864,0.2433826574744791
-0.41167093894947826,-1.334021093105048
-1.452132129954593,1.1462523945054264
-1.4054692887856908,0.8257996194496343
-0.8271336470852428,0.05180787106857933
-0.7483806679454095,1.1352453366470017
3.558989063348087,1.2977835900885648
-0.22136744369014585,0.4072621930714989
-1.51891886677494,1.7805997275304644
2.2041376293914285,-0.23172334906776296
-0.8880525211726035,0.8099059026455785
-1.4313945217568227,-0.1775564374158842
-1.957654586239296,-0.005780956737263587
-1.5976620802046901,-0.855197531497001
-0.9198033760648879,1.8625142116978226
-0.18067198300155599,-0.0023751781040832337
-0.48350566137680484,0.45767433729510254
1.6430271262827219,-1.2377698750689965
-1.27010465071812,-1.7204034860538904
-0.08149920035483235,0.5395848284662843
2.727344102158271,1.234349583023241
-0.7710564191882273,1.048345021332345
4.247236613818624,-0.8107931304858754
-1.2312532820542648,0.8186072633058323
1.9895484694073076,0.9757752761061858
0.2976593327954125,-0.14508481934782771
0.21135182394834512,-0.13556548063348947
-0.5549215462981638,-0.4493628016241161
-0.46998646411658596,-1.4314883935651295
0.5275137205880771,-0.7688707994255526
-1.7749184090591135,-1.6294284545446753
-0.9868902026294174,0.7561756644494069
-1.7158783335153787,-0.335281864150203
-0.6775884825946078,0.3799163819670701
-1.6769919706837102,-0.4853929037823759
-1.014296111850066,0.7606409591150443
-0.34147511174762823,-0.09901770802658244
-1.1870690642014674,0.9991651262530801
2.2912776323375996,0.7075641966934566
-1.2749305829641928,-0.6281013425499659
-2.1938764139421534,-0.0868702867482784
-1.443219993809965,-0.7255271293693323
-1.082371774567972,-1.5400347412119233
-0.8056908195342366,-0.012763268955511345
-0.5369530422556177,-1.2595267050879515
-1.4700591223086454,-0.6536020992030572
-0.31811094674758533,-0.4656504056563078
-1.1564868965705206,1.1204021002427949
-1.9096358914507592,-0.15226239811411996
4.211181696476502,-0.49368518720111165
-0.011553648312254805,-0.7589706080240833
0.33494639388928427,-0.9836002976006907
-0.52361274802731,0.15790929968883005
-1.1258617978385634,1.1956699154983255
3.9317351842984447,0.6917892962975081
1.7576111929903593,0.010990601760809515
-1.2498242050927861,0.7470126490152788
0.43590495879552504,0.7147043862638958
-1.5377310055426658,0.7578669937587229
-1.359999310539891,0.2629759961929261
-1.6154701174756703,-0.4493446888247161
-1.3849347522769782,0.8886736076215698
-1.2903752484883901,1.0567606143536934
-1.2042155302046729,-0.37982932645074463
0.21794373417269025,-0.8611975244078026
1.569312966935185,-0.7180167672344433
-0.5316433178942613,-2.225921023490952
-1.3469581217586357,-0.7521281120847205
-1.374417775398096,1.5086004751092796
-1.009035669597398,0.36778835724488956
-2.433882917625422,-1.7523982446925785
-1.288703813343212,0.6256094017441051
2.3055809802477443,0.036276885599983585
-0.32269909942819885,0.8472941561117706
0.21449110069384925,-1.1568378301006965
-1.5242840686600938,0.5997761658546851
-2.579944715985442,-0.9228070264716279
0.7098251358839929,0.5754478011489257
-1.2412141573020554,-0.15357663004486755
-2.2911555872976295,-1.1944328431167661
0.8661224539309413,-1.15810636490494
-1.4124599510936375,0.09158162718839008
-0.9199815299251267,-0.4904156442104016
-0.3624245310139912,-0.6659532576065891
-0.40722132394762645,0.9610293838932106
2.595275440063676,-0.8897225222091337
-1.187208594381785,0.7902079569019509
1.9930913358523052,-0.586842601183626
-1.6548324849464648,0.8724209575966725
0.9665684484766026,-0.015170022275293946
1.3618444478126046,-1.0361140695330269
-1.7480526122578515,0.21139529238835778
-1.194463846537623,0.785499047622391
1.0235244810902868,-0.2664469817126217
1.2075609664677265,-0.41447639205045883
0.21135182394834512,-0.13556548063348947
0.27906006887782425,0.2737171257874066
2.095878882018274,0.4424144191413133
-2.0788517287169888,-1.5151951871125482
2.045372845234183,-1.07483183559274
-0.3446620434262837,-0.6094616794204091
0.9385779928655116,-1.6464578102486827
1.3172990890893388,-0.08262203644887883
0.41034562089173143,-0.8841100367529205
1.8666232463078354,-1.285925810529939
0.7072399810963382,-0.9723962294058971
0.13170184513631317,-0.24169963422453208
3.985747301997775,-1.2172405710699645
-1.3422034652344637,-0.3657706487358392
3.885541981388204,0.22667789662910276
-0.5631870174920323,0.004186894818385564
0.69278750672328,0.19207497819564404
0.10101819962898059,-1.0277777487409472
3.4979653351527658,-0.5734379391112684
-1.3880807968383875,1.3710875570363485
0.5627887719635787,0.07946634877597775
-0.6937841915633012,-1.3977249581634992
-0.4548875814595509,-1.0417761127197231
1.9755349581183659,0.028159105276120477
-0.4012374467772518,-1.295613927456641
-0.3199630382493228,0.047904165389526965
0.7832449965326416,-1.9371708100992797
-1.2900500363154848,-1.1292547881009323
-0.15178459647688233,-0.5561081622056815
-1.5994371530439584,1.465367562662848
0.27052624758274363,0.261451283265294
-0.6115818735549431,1.6687290574638425
-0.72663671404109,0.038338013451576
-0.6316562597535348,0.2131931665807883
-1.015003523299843,0.41125715566635024
-1.5476206434263766,1.603960146657548
-1.284993232981341,0.13284028601021275
-1.2102139171752986,-0.44527954277368065
0.34184338558181676,-0.555523057357985
-0.6836548922379905,-1.1744815363424488
0.4418259497239715,-0.18431597949051695
0.23485692968643807,0.46320288882328375
0.0819638126113281,0.32587423512741187
-1.9824601895454554,0.07211601691878927
1.586949858706492,-0.74793149110394
0.7959891504395703,1.1095612805610633
-0.5220119181059247,1.4086111156938594
0.7717925048814896,1.2251379690699362
0.4193656312150579,-0.6990432547070714
2.2998051138049167,0.11331676537081148
0.06435783760633043,1.6263450663422114
-0.7812408223033572,-0.9332838899400505
1.330363059266893,0.2215366952778962
0.06575735390185254,0.2867469205868505
2.6745956800593405,0.2913917131490831
2.8259326588513685,1.9243324683057106
1.293256640010629,0.33937694291663834
0.2615943202474977,-0.5812200741830024
1.0406465723011613,0.510697384666529
-0.7201324534990926,-0.7498431714755087
-0.7288602489026329,-0.23750084548883957
-1.2741452191278642,-1.962314477822825
-1.0648830258559718,-1.2401885652674711
-0.5743224683007903,2.6842273277162914
-1.7660370097067843,-1.7442482070394807
0.477970068359586,0.03838810902707673
2.100683741296224,-0.28342796466289044
0.3833841480421258,-0.061214723829530165
-0.5118012495842805,-0.14222147808992897
1.4890633475398347,0.436221538316902
3.962275968630256,1.8281925296843533
-0.8809801117773602,0.003443751867079542
2.0386801784014854,1.1234709849700928
-1.1361826383082474,0.21811662287367825
-0.29110277311218735,-1.2953287063907801
1.099114613723782,-1.6634909073537119
-0.5568382121259402,0.408664910953346
-1.5025945961522111,1.485526528076745
0.118887799154809,-0.4213225955622353
-1.1662329912617657,0.6018936307646338
0.7401397660538495,-0.673545770209955
-0.7559689036686076,0.9221077290001444
1.8521187540788708,0.661578043509852
2.4322544825757513,-0.3789941111860272
-1.407119941792423,0.8938141401791064
0.4296410172892804,-0.11784114039797255
-1.4813495367831067,-1.2730399741244394
0.5708839924122365,-0.6312532411142904
1.0131299040068071,-0.6330063118133402
-1.618874110128891,1.403114313493786
2.2529056959277223,-0.06258356073736998
-1.1439693459702416,1.0508336712439694
-0.9227774524393965,-0.173037931592501
2.539089984905863,-0.7017930274036567
1.3498192137362341,0.8023224400281035
-1.5011657570671648,-1.449554365581714
1.960997892386308,1.8757024264637077
-1.6182750763268154,-1.8350326537242787
-0.8369281669469769,-1.7717447685217709
-0.6227366119526496,-0.0905479848374407
-1.7448507579986567,-2.5495900787182
2.5413909107653923,-0.4027832081543147
3.901067639841114,-0.8421395881163409
0.7256860816620698,-0.008092106036787339
-0.04114223477420459,-1.4774376918041292
-1.6813857332667277,1.7823785432409147
0.6627766662443783,-0.25396753151599016
0.5712570847998412,-1.4030156771061693
-1.6100045203933235,-1.3299001303734088
-1.8976385006249914,-2.420751636732602
-1.0855440117709765,0.7586780430714798
2.05121460305007,-0.02043397631424189
2.8182380830989286,-0.9730102670223796
-1.5771532324166486,0.7653173717352437
1.0776674830627726,2.231702272079109
